RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder
12.04358212,145.5050443,8.434976143,0.906916471,23.6616441,559.8734013,17.00624269,0.641833778,6cmorgan,1_RF_cal
7.074306697,53.12144978,3.253673333,0.966016766,20.88016122,435.9811327,13.63555541,0.721091028,6cmorgan,2_XG_cal
7.175478016,54.4360435,3.568506797,0.965175784,20.89113645,436.4395821,13.34879509,0.720797745,6cmorgan,2_XG_cal
7.170781256,54.81971987,3.522769809,0.964930336,20.89695669,436.682799,13.95242954,0.720642153,6cmorgan,2_XG_cal
7.158698747,52.71160417,3.086661542,0.966278955,20.91974568,437.6357592,13.61887385,0.720032518,6cmorgan,2_XG_cal
7.139587413,52.62229557,3.109393616,0.966336088,20.92264228,437.7569598,13.83029202,0.719954983,6cmorgan,2_XG_cal
7.108808944,52.54707231,2.918177175,0.966384211,20.9641876,439.4971619,13.76072019,0.718841728,6cmorgan,2_XG_cal
7.406395169,55.4915035,3.661890989,0.964500578,21.00406739,441.1708468,13.75729898,0.717771027,6cmorgan,2_XG_cal
7.190973264,53.7058251,3.345590128,0.965642925,21.04169388,442.7528814,13.83637543,0.716758956,6cmorgan,2_XG_cal
7.192705031,52.93083417,2.89070039,0.966138708,21.0633166,443.6633064,13.54506524,0.716176532,6cmorgan,2_XG_cal
7.15519989,53.07917008,2.960947093,0.966043813,21.07560315,444.1810481,13.48490759,0.715845319,6cmorgan,2_XG_cal
7.181420179,54.44287108,3.399474603,0.965171417,21.07573724,444.1867,13.73272451,0.715841703,6cmorgan,2_XG_cal
7.220473822,53.35576661,3.033509725,0.965866867,21.08674318,444.6507379,13.66075024,0.715544846,6cmorgan,2_XG_cal
7.226708394,53.5529573,2.847474001,0.965740719,21.22501479,450.5012527,13.41285533,0.711802112,6cmorgan,2_XG_cal
7.208269634,54.16383676,3.217352502,0.965349922,21.23305839,450.8427687,14.03370665,0.711583635,6cmorgan,2_XG_cal
8.939182303,80.99226628,5.892252253,0.948187047,21.27120693,452.4642443,14.1705976,0.710546333,6cmorgan,2_XG_cal
7.233823429,53.88033696,2.925357707,0.965531285,21.28578688,453.0847231,14.02715186,0.710149396,6cmorgan,2_XG_cal
7.247920466,54.07049082,2.997167347,0.965409638,21.31206206,454.2039892,13.6363853,0.709433371,6cmorgan,2_XG_cal
7.195159197,54.52559484,3.193694052,0.965118496,21.33270177,455.0841646,13.72955156,0.708870299,6cmorgan,2_XG_cal
7.284699297,54.01901409,2.989339144,0.965442569,21.33384697,455.1330264,13.70767766,0.708839041,6cmorgan,2_XG_cal
8.578479777,74.41239098,5.108682345,0.952396372,21.3437993,455.5577684,13.96954139,0.708567322,6cmorgan,2_XG_cal
7.586594031,59.19184798,3.72498501,0.962133367,21.37495718,456.8887946,13.90309592,0.707715828,6cmorgan,2_XG_cal
7.274556386,54.08394681,2.89395157,0.96540103,21.37632472,456.9472584,13.93953024,0.707678428,6cmorgan,2_XG_cal
8.163736311,67.26058175,4.658652298,0.956971579,21.41701203,458.6884044,14.12757064,0.706564569,6cmorgan,2_XG_cal
7.988678178,64.91026324,4.559437605,0.958475142,21.4202168,458.8256877,14.21629897,0.706476745,6cmorgan,2_XG_cal
7.228032885,54.55667235,2.994090898,0.965098615,21.43347689,459.3939318,14.02223442,0.706113224,6cmorgan,2_XG_cal
7.24247023,54.57756241,3.024234542,0.965085251,21.47000078,460.9609337,14.26014379,0.70511077,6cmorgan,2_XG_cal
7.341529262,55.36079356,3.136350727,0.964584197,21.47111777,461.0088984,14.03078348,0.705080086,6cmorgan,2_XG_cal
7.166372782,55.78749934,3.299142471,0.964311221,21.47733315,461.2758391,13.40168409,0.704909317,6cmorgan,2_XG_cal
7.806594429,62.34905971,4.124632808,0.960113613,21.47973875,461.3791766,14.58577422,0.704843209,6cmorgan,2_XG_cal
7.232679822,55.57999341,3.289279659,0.964443969,21.49466144,462.0204705,13.72845087,0.704432956,6cmorgan,2_XG_cal
7.19616976,54.57079183,2.869676887,0.965089582,21.4948472,462.028456,13.94007205,0.704427847,6cmorgan,2_XG_cal
7.136119464,54.89769468,2.927646833,0.964880454,21.49636604,462.0937531,13.88144815,0.704386075,6cmorgan,2_XG_cal
7.300263882,55.3779413,3.157405114,0.964573227,21.5346615,463.7416461,13.76257414,0.703331873,6cmorgan,2_XG_cal
7.331787319,55.0295324,3.058597387,0.964796113,21.53883524,463.9214234,14.36110189,0.703216865,6cmorgan,2_XG_cal
8.086027692,66.69296749,4.58285372,0.957334697,21.56671879,465.1233594,14.46466402,0.702447954,6cmorgan,2_XG_cal
7.238693646,55.56694117,3.182639683,0.964452318,21.56854519,465.2021416,13.61678542,0.702397555,6cmorgan,2_XG_cal
7.377028734,55.94353945,3.27162884,0.964211398,21.60785325,466.8993219,14.28626237,0.701311822,6cmorgan,2_XG_cal
7.616791753,58.70402996,3.68403992,0.962445438,21.60842433,466.9240019,13.81258825,0.701296034,6cmorgan,2_XG_cal
7.327191773,55.69183908,3.23318821,0.964372418,21.61602275,467.2524396,14.17698345,0.701085923,6cmorgan,2_XG_cal
8.052774458,65.89158631,4.409187446,0.957847363,21.63060177,467.882933,14.21275939,0.700682579,6cmorgan,2_XG_cal
7.341546389,55.83708567,3.207950926,0.9642795,21.63686294,468.1538381,14.27409524,0.700509274,6cmorgan,2_XG_cal
7.557719171,58.39706201,3.698701815,0.962641813,21.64449609,468.4842111,14.10483887,0.700297926,6cmorgan,2_XG_cal
7.555901136,59.18757468,3.800381947,0.962136101,21.65363934,468.8800968,13.86405911,0.700044667,6cmorgan,2_XG_cal
8.119973534,67.68819287,4.753605002,0.956698025,21.68773146,470.3576957,14.35604801,0.699099407,6cmorgan,2_XG_cal
7.39099402,55.85439203,3.075489728,0.964268428,21.70345119,471.0397935,14.10528181,0.69866305,6cmorgan,2_XG_cal
7.318863842,55.83507037,2.968234385,0.964280789,21.75071923,473.0937871,13.81263437,0.697349055,6cmorgan,2_XG_cal
8.212314768,69.63610543,4.835760123,0.955451892,21.75738764,473.3839171,14.30258991,0.69716345,6cmorgan,2_XG_cal
7.392422939,56.19102562,3.093898062,0.964053075,21.77426575,474.1186491,14.0661416,0.696693423,6cmorgan,2_XG_cal
7.465007824,56.03463293,3.023887954,0.964153123,21.77844908,474.3008443,14.35602887,0.696576867,6cmorgan,2_XG_cal
7.326505109,56.13917029,3.044008224,0.964086248,21.79318715,474.9430063,14.05055312,0.696166059,6cmorgan,2_XG_cal
7.45312365,57.32356372,3.377805514,0.963328559,21.79496744,475.0206059,14.11955675,0.696116416,6cmorgan,2_XG_cal
7.384567876,57.56917703,3.358108281,0.963171434,21.8162327,475.948009,14.53095501,0.695523131,6cmorgan,2_XG_cal
7.401869448,56.39002708,3.112264136,0.963925768,21.82827574,476.4736219,14.22973865,0.695186882,6cmorgan,2_XG_cal
7.578234476,60.66766159,3.678008163,0.961189249,21.8301791,476.5567197,14.10818102,0.695133723,6cmorgan,2_XG_cal
7.354355376,56.4727704,3.072184328,0.963872835,21.83328336,476.6922622,13.79686102,0.695047012,6cmorgan,2_XG_cal
7.558434801,58.63461747,3.634367483,0.962489843,21.83328853,476.692488,14.30704432,0.695046868,6cmorgan,2_XG_cal
7.392656007,56.41676556,3.096852697,0.963908663,21.83506971,476.7702691,14.08964774,0.694997109,6cmorgan,2_XG_cal
7.404198286,56.24045914,2.973074,0.964021451,21.84235023,477.0882634,13.84439321,0.69479368,6cmorgan,2_XG_cal
7.419253281,56.94752001,3.288766413,0.963569125,21.8652909,478.090946,13.95157918,0.694152236,6cmorgan,2_XG_cal
7.381787485,57.57615763,3.474433477,0.963166968,21.86947298,478.2738484,14.20610666,0.694035229,6cmorgan,2_XG_cal
7.285422587,56.41966086,2.979329701,0.963906811,21.87047802,478.3178087,14.06922053,0.694007106,6cmorgan,2_XG_cal
8.562249305,74.28689925,5.271289242,0.952476653,21.87076132,478.3302008,14.57299393,0.693999178,6cmorgan,2_XG_cal
8.186988416,68.66247641,4.314736625,0.956074749,21.8765461,478.5832694,13.84090566,0.693837284,6cmorgan,2_XG_cal
7.35580052,56.44514372,3.08305483,0.963890508,21.87747102,478.6237382,14.18688426,0.693811395,6cmorgan,2_XG_cal
7.406168058,56.53010107,2.958758436,0.963836159,21.88232365,478.8360884,13.97970418,0.693675548,6cmorgan,2_XG_cal
7.499561105,57.56687659,3.338025437,0.963172905,21.90080468,479.6452455,14.12282951,0.693157909,6cmorgan,2_XG_cal
7.505891966,59.61259379,3.641480649,0.961864205,21.90438393,479.8020353,13.918467,0.693057606,6cmorgan,2_XG_cal
7.594553487,58.99614213,3.655475174,0.962258565,21.90704501,479.918621,14.22102227,0.692983023,6cmorgan,2_XG_cal
8.106259447,67.56197609,4.396348145,0.956778769,21.90831369,479.9742086,14.37289164,0.692947462,6cmorgan,2_XG_cal
7.410861324,56.56935085,2.889354317,0.96381105,21.90878174,479.9947173,13.58873656,0.692934342,6cmorgan,2_XG_cal
7.34801679,57.0910967,3.04468503,0.963477275,21.91661834,480.3381593,14.10774455,0.692714633,6cmorgan,2_XG_cal
7.413814235,56.48276164,2.944075745,0.963866443,21.92416307,480.6689263,14.11523448,0.692503032,6cmorgan,2_XG_cal
7.846570162,62.65808646,4.017094186,0.95991592,21.95431691,481.9920309,14.25459115,0.691656606,6cmorgan,2_XG_cal
7.690893228,60.70661305,3.847527123,0.961164331,21.9661794,482.5130375,14.72538101,0.691323304,6cmorgan,2_XG_cal
7.435250331,57.45969332,3.145600628,0.963241474,21.98066408,483.1495933,14.01817415,0.690916082,6cmorgan,2_XG_cal
7.478771449,58.53987906,3.563765368,0.962550449,21.98273906,483.2408167,14.17580402,0.690857724,6cmorgan,2_XG_cal
7.616676328,60.56974348,3.613808333,0.96125189,21.98290307,483.2480273,13.83138522,0.690853111,6cmorgan,2_XG_cal
7.619139141,59.62673676,3.589423232,0.961855157,21.98546708,483.3607628,14.39506536,0.690780991,6cmorgan,2_XG_cal
7.466609928,57.07106832,3.110338901,0.963490087,21.99211443,483.6530972,14.59632228,0.690593977,6cmorgan,2_XG_cal
7.739443115,61.46676709,3.932484099,0.96067804,21.99252351,483.6710905,14.02517445,0.690582466,6cmorgan,2_XG_cal
7.713099349,60.90908472,3.883101924,0.961034804,22.01503226,484.6616456,14.41218182,0.689948781,6cmorgan,2_XG_cal
7.445759918,57.59959143,3.111342565,0.963151977,22.01866586,484.8216465,14.39122346,0.689846424,6cmorgan,2_XG_cal
7.384527769,57.9849524,3.364537382,0.962905451,22.03547243,485.5620451,14.17196085,0.689372771,6cmorgan,2_XG_cal
8.674651425,76.8421864,5.437705333,0.950841966,22.04879891,486.1495333,14.70444209,0.688996939,6cmorgan,2_XG_cal
7.454263409,58.53241796,3.470054107,0.962555222,22.05596518,486.4656,14.04868071,0.688794743,6cmorgan,2_XG_cal
7.499014137,58.22043351,3.373789975,0.962754807,22.05741225,486.5294353,14.30504284,0.688753905,6cmorgan,2_XG_cal
7.372714772,57.82198911,3.158871795,0.963009703,22.06378597,486.8106512,14.1065738,0.688574004,6cmorgan,2_XG_cal
7.491917273,57.42763806,3.125822393,0.96326198,22.06832128,487.0108041,14.53291531,0.688445961,6cmorgan,2_XG_cal
7.621043713,59.17958289,3.400497474,0.962141213,22.07096258,487.1273893,14.41297464,0.688371378,6cmorgan,2_XG_cal
8.187786002,68.04705561,4.648788252,0.95646845,22.07280025,487.2085111,14.53568806,0.688319482,6cmorgan,2_XG_cal
7.448315685,57.25964468,2.961082838,0.96336945,22.07562746,487.3333276,14.48311675,0.688239634,6cmorgan,2_XG_cal
7.558013573,58.9969694,3.56444386,0.962258036,22.0807556,487.5597677,14.39608946,0.688094774,6cmorgan,2_XG_cal
7.414551571,57.30452992,2.931126504,0.963340736,22.09766482,488.3067904,14.3017257,0.687616883,6cmorgan,2_XG_cal
9.794838047,96.45998453,5.965670051,0.938291928,22.09855337,488.3460612,14.98724376,0.687591761,6cmorgan,2_XG_cal
7.406016875,57.91826188,3.266538519,0.962948115,22.10009797,488.4143301,14.45664517,0.687548087,6cmorgan,2_XG_cal
7.510445171,57.52891451,3.009065263,0.963197191,22.10892558,488.8045903,14.29540847,0.687298427,6cmorgan,2_XG_cal
7.983655611,64.57501651,4.294736625,0.958689608,22.11851519,489.2287142,14.50348959,0.687027103,6cmorgan,2_XG_cal
7.77823334,63.05121424,4.014261315,0.959664426,22.12676178,489.5935869,14.10171626,0.686793684,6cmorgan,2_XG_cal
7.638594483,61.18376288,3.871197953,0.960859085,22.15344695,490.7752118,14.04341894,0.686037767,6cmorgan,2_XG_cal
7.442054404,57.87997666,2.943951631,0.962972607,22.16593996,491.3288945,13.99173079,0.685683561,6cmorgan,2_XG_cal
7.83092344,62.83602077,4.579621007,0.959802091,20.53803428,421.8108521,13.57578555,0.730156141,6cmorgan,3_GBR_cal
8.216397482,69.13648178,5.004472154,0.955771515,21.13065361,446.504522,14.03541707,0.71435893,6cmorgan,3_GBR_cal
7.474895611,56.5143072,3.738097458,0.963846263,21.15578937,447.567424,13.91293852,0.713678962,6cmorgan,3_GBR_cal
7.550325148,59.7249626,4.205568073,0.961792319,21.15892652,447.7001714,13.87577302,0.71359404,6cmorgan,3_GBR_cal
8.006334559,65.65736973,4.647555386,0.957997197,21.33284819,455.0904117,13.79094725,0.708866303,6cmorgan,3_GBR_cal
7.388109269,56.28753345,3.498141366,0.963991336,21.43178096,459.3212352,13.87608874,0.70615973,6cmorgan,3_GBR_cal
7.504057762,57.47827648,3.671386794,0.963229585,21.51049524,462.7014055,14.1458288,0.703997343,6cmorgan,3_GBR_cal
7.40619029,56.04421895,3.385536855,0.964146991,21.55726293,464.7155852,14.06833861,0.702708818,6cmorgan,3_GBR_cal
9.398815375,89.71474405,6.186853531,0.942607041,21.76111612,473.5461747,14.85262998,0.69705965,6cmorgan,3_GBR_cal
7.549860799,59.6235825,3.920364902,0.961857175,21.76529923,473.7282504,14.0589245,0.696943171,6cmorgan,3_GBR_cal
7.598685541,59.15347725,3.663090743,0.962157914,21.7765005,474.2159742,13.7943972,0.696631161,6cmorgan,3_GBR_cal
7.621744529,61.4919536,4.005699304,0.960661927,21.81036392,475.6919742,13.71301186,0.695686924,6cmorgan,3_GBR_cal
7.473822745,57.76547959,3.529333649,0.963045854,21.82781599,476.4535507,14.21854921,0.695199723,6cmorgan,3_GBR_cal
9.148245773,84.27875134,5.979905002,0.946084594,21.82933937,476.5200574,14.92134325,0.695157176,6cmorgan,3_GBR_cal
8.301973461,69.84805497,5.001119817,0.955316302,21.85603029,477.68606,14.66850893,0.694411253,6cmorgan,3_GBR_cal
7.885724734,63.55928188,4.249855101,0.959339401,21.8839283,478.9063176,14.3975484,0.693630621,6cmorgan,3_GBR_cal
7.567868314,58.39621766,3.437249283,0.962642353,21.88770172,479.0714865,13.88154642,0.693524958,6cmorgan,3_GBR_cal
8.363924114,71.63365244,4.89658643,0.954174007,21.9016441,479.6820144,14.15826355,0.693134387,6cmorgan,3_GBR_cal
8.217396806,69.76458597,4.974591907,0.955369699,21.90523296,479.8392309,14.34655008,0.693033811,6cmorgan,3_GBR_cal
8.848098602,79.15245545,5.512112629,0.949364024,21.96158194,482.3110812,14.65152961,0.691452501,6cmorgan,3_GBR_cal
8.309552495,70.56862119,5.00375691,0.954855336,22.00027721,484.0121974,14.44802786,0.690364251,6cmorgan,3_GBR_cal
7.420453799,57.70014157,3.25704897,0.963087652,22.01940296,484.8541067,14.33037442,0.689825659,6cmorgan,3_GBR_cal
7.617736006,60.64236219,3.773454491,0.961205434,22.03668359,485.6154235,14.01580637,0.689338624,6cmorgan,3_GBR_cal
7.673517328,60.03846021,3.705319908,0.961591766,22.05322735,486.3448364,14.09019547,0.688871998,6cmorgan,3_GBR_cal
7.60026129,58.49579378,3.375328845,0.962578652,22.06333621,486.7908048,14.08155535,0.6885867,6cmorgan,3_GBR_cal
8.832648588,79.42218769,5.60389623,0.949191469,22.06489815,486.8597302,14.88064346,0.688542607,6cmorgan,3_GBR_cal
7.448409501,57.76007779,3.080628679,0.963049309,22.07857519,487.4634822,13.90773349,0.68815637,6cmorgan,3_GBR_cal
7.913230096,63.83234666,3.739682635,0.959164714,22.08007392,487.5296641,14.26955186,0.688114032,6cmorgan,3_GBR_cal
8.035760445,67.63051659,4.438371504,0.956734922,22.08409935,487.7074442,13.99276848,0.688000301,6cmorgan,3_GBR_cal
8.414179999,72.11275245,4.919864795,0.953867514,22.11149703,488.9183008,14.52237819,0.687225683,6cmorgan,3_GBR_cal
7.96120149,64.23390031,4.34611579,0.958907829,22.11237002,488.9569078,14.50474152,0.687200985,6cmorgan,3_GBR_cal
7.605411584,58.62854229,3.403947674,0.962493729,22.12371596,489.4588079,14.49250294,0.686879906,6cmorgan,3_GBR_cal
7.452330121,58.08391937,3.200576394,0.962842139,22.13132714,489.7956411,13.88261435,0.686664425,6cmorgan,3_GBR_cal
7.520675137,58.3525468,3.193353238,0.962670291,22.14431438,490.3706595,13.88149987,0.68629657,6cmorgan,3_GBR_cal
7.513332053,58.30865353,3.190561052,0.962698371,22.18608919,492.2225537,13.99172522,0.685111863,6cmorgan,3_GBR_cal
7.680378976,60.12028636,3.548199107,0.96153942,22.21076758,493.3181966,13.8886974,0.68441095,6cmorgan,3_GBR_cal
7.530022468,58.23952262,3.186398021,0.962742596,22.2135442,493.4415458,14.49512747,0.684332041,6cmorgan,3_GBR_cal
8.151468335,68.04686448,4.582577109,0.956468573,22.21480775,493.4976833,14.2479709,0.684296128,6cmorgan,3_GBR_cal
7.587638563,61.31519181,3.722455288,0.960775006,22.21633005,493.5653211,14.02047527,0.684252858,6cmorgan,3_GBR_cal
9.727214025,95.65099162,5.161144912,0.938809463,22.21820551,493.648656,14.68982912,0.684199547,6cmorgan,3_GBR_cal
8.934834708,80.48074167,5.355257289,0.948514284,22.23528164,494.4077497,14.79997016,0.683713934,6cmorgan,3_GBR_cal
7.72182716,62.13824396,3.951576215,0.960248478,22.23863565,494.5569157,14.63769804,0.683618508,6cmorgan,3_GBR_cal
8.94644807,80.45425266,5.509590445,0.948531229,22.24860571,495.0004559,14.87197452,0.683334763,6cmorgan,3_GBR_cal
7.322848907,58.42426142,3.167946613,0.962624413,22.25598318,495.3287874,14.17824318,0.683124721,6cmorgan,3_GBR_cal
7.771981188,62.68291944,3.874407192,0.959900034,22.2623072,495.610322,14.15806544,0.682944616,6cmorgan,3_GBR_cal
7.856982516,63.06835834,4.000026985,0.959653458,22.27172995,496.0299551,14.49810376,0.682676165,6cmorgan,3_GBR_cal
7.480851821,58.36182657,3.030603468,0.962664354,22.302434,497.3985623,14.20566933,0.68180063,6cmorgan,3_GBR_cal
8.141522639,67.63585586,4.371347153,0.956731506,22.30486961,497.5072082,14.06288124,0.681731126,6cmorgan,3_GBR_cal
7.566209431,59.28309638,3.421295389,0.962074993,22.31321619,497.8796165,14.42995895,0.681492886,6cmorgan,3_GBR_cal
7.923814761,64.34698655,4.259286647,0.958835485,22.31714218,498.0548353,14.62885351,0.681380794,6cmorgan,3_GBR_cal
7.678834501,61.46657114,3.70450074,0.960678165,22.32817627,498.5474555,14.02884791,0.681065652,6cmorgan,3_GBR_cal
7.4749181,59.13352135,3.249909929,0.96217068,22.34367958,499.2400174,14.16939581,0.680622601,6cmorgan,3_GBR_cal
7.555423753,58.62406632,3.119755128,0.962496592,22.35411707,499.7065499,14.69581032,0.680324147,6cmorgan,3_GBR_cal
8.182059067,68.57293811,4.629038694,0.956132029,22.35633801,499.8058494,14.69777406,0.680260623,6cmorgan,3_GBR_cal
7.369762156,58.65244279,3.058011232,0.962478439,22.35785815,499.8738211,14.21902554,0.680217139,6cmorgan,3_GBR_cal
7.858096706,64.24711792,4.052188649,0.958899374,22.36382658,500.1407395,14.28841189,0.680046384,6cmorgan,3_GBR_cal
7.671343245,61.2591718,3.78719122,0.960810844,22.37996005,500.8626119,14.66601335,0.679584583,6cmorgan,3_GBR_cal
8.452789319,72.13475844,4.976019084,0.953853436,22.38153408,500.9330677,15.04458471,0.679539511,6cmorgan,3_GBR_cal
7.74682186,62.51504862,3.898381693,0.960007425,22.39615082,501.5875716,14.64117142,0.679120807,6cmorgan,3_GBR_cal
8.654973084,76.05292318,5.223051188,0.951346879,22.40992367,502.2046788,14.88274024,0.678726026,6cmorgan,3_GBR_cal
7.504741999,59.24466277,3.182131156,0.96209958,22.41947711,502.6329538,14.52192003,0.678452047,6cmorgan,3_GBR_cal
8.290981196,69.94810613,4.601237955,0.955252297,22.42066425,502.6861855,14.53709916,0.678417994,6cmorgan,3_GBR_cal
8.259784327,69.63292034,4.667168412,0.95545393,22.42653956,502.9496764,14.93842627,0.678249431,6cmorgan,3_GBR_cal
8.216537095,69.14372782,4.739404919,0.955766879,22.43660603,503.40129,14.81162986,0.677960522,6cmorgan,3_GBR_cal
8.428486565,72.73634059,5.079193697,0.953468587,22.46360335,504.6134756,15.0819816,0.677185054,6cmorgan,3_GBR_cal
7.544566255,58.870462,2.988437949,0.962338966,22.46625245,504.7324992,14.52364163,0.677108911,6cmorgan,3_GBR_cal
7.452577636,60.20597595,3.43399072,0.961484602,22.48258257,505.4665188,14.40082811,0.676639339,6cmorgan,3_GBR_cal
7.617609481,60.45190441,3.393972161,0.961327275,22.50154785,506.3196555,14.09183773,0.676093564,6cmorgan,3_GBR_cal
8.296280257,70.21909359,4.844663782,0.955078939,22.50638942,506.5375649,14.76348617,0.675954161,6cmorgan,3_GBR_cal
8.287148551,70.52683109,4.817999525,0.954882071,22.5214678,507.2165119,14.84969536,0.675519821,6cmorgan,3_GBR_cal
8.124921695,67.0315309,4.494250018,0.957118109,22.52895257,507.5537038,14.95826451,0.67530411,6cmorgan,3_GBR_cal
7.923025953,65.28779776,4.249183773,0.958233622,22.56653949,509.2487046,14.79530439,0.674219772,6cmorgan,3_GBR_cal
9.169418248,85.57992073,5.863337362,0.9452522,22.57483602,509.6232214,15.23839771,0.673980183,6cmorgan,3_GBR_cal
11.11076534,123.9842686,8.113641173,0.920683896,22.60166526,510.8352725,16.19104862,0.673204801,6cmorgan,3_GBR_cal
9.873667007,98.77348598,6.782261225,0.936811918,22.63139606,512.1800877,15.28885864,0.672344486,6cmorgan,3_GBR_cal
8.286833352,71.00730725,4.687569014,0.954574697,22.63529309,512.3564934,14.8759845,0.672231635,6cmorgan,3_GBR_cal
8.260021161,69.89260916,4.509439347,0.9552878,22.66080744,513.5121938,14.80715207,0.671492302,6cmorgan,3_GBR_cal
10.18717276,104.4187715,7.109528427,0.933200476,22.67037946,513.9461047,15.86680976,0.671214717,6cmorgan,3_GBR_cal
7.705629434,61.23994596,3.51330179,0.960823143,22.68146706,514.4489478,14.75847501,0.670893035,6cmorgan,3_GBR_cal
7.600695853,60.08842638,3.071138889,0.961559802,22.71086968,515.7836018,14.62138467,0.670039221,6cmorgan,3_GBR_cal
7.636473234,61.43215794,3.50709403,0.96070018,22.71206108,515.8377185,14.67941271,0.670004601,6cmorgan,3_GBR_cal
7.608584047,60.26416073,3.085797482,0.96144738,22.72204917,516.2915183,14.52550744,0.669714293,6cmorgan,3_GBR_cal
8.656287253,75.60520825,4.983522546,0.951633295,22.73031656,516.667291,15.14660471,0.669473901,6cmorgan,3_GBR_cal
10.45188981,110.0505432,7.215813357,0.929597678,22.73381931,516.8265403,16.18013867,0.669372025,6cmorgan,3_GBR_cal
8.15281693,67.83995633,4.304593831,0.956600937,22.73858244,517.0431315,14.46883295,0.669233465,6cmorgan,3_GBR_cal
7.912577132,64.51357712,3.971674152,0.958728912,22.74169923,517.1848837,14.83417954,0.669142783,6cmorgan,3_GBR_cal
8.242219951,68.63966143,4.547312446,0.956089344,22.74211819,517.2039398,15.34602209,0.669130592,6cmorgan,3_GBR_cal
8.539028359,73.9640201,4.906201776,0.952683207,22.77397702,518.6540295,15.00141383,0.66820293,6cmorgan,3_GBR_cal
7.872491025,63.22013251,3.849231243,0.959556364,22.79787641,519.7431687,15.12172445,0.667506178,6cmorgan,3_GBR_cal
7.708998343,61.11014585,3.289913865,0.96090618,22.80137658,519.9027741,14.38401204,0.667404074,6cmorgan,3_GBR_cal
8.81143888,79.25027583,5.30184061,0.949301446,22.80182863,519.9233887,15.34689795,0.667390886,6cmorgan,3_GBR_cal
7.71270602,61.74369727,3.382530424,0.96050088,22.81706033,520.6182422,14.34159757,0.66694637,6cmorgan,3_GBR_cal
7.867917875,63.3894477,3.776325751,0.959448049,22.83136602,521.2712742,14.84589332,0.666528608,6cmorgan,3_GBR_cal
8.612176448,75.25997843,5.073841157,0.951854148,22.83679076,521.5190122,15.60032109,0.666370123,6cmorgan,3_GBR_cal
9.621125599,93.63621372,6.464037341,0.940098371,22.84829205,522.0444498,15.53586476,0.666033986,6cmorgan,3_GBR_cal
8.703009956,78.11648427,5.107298712,0.950026763,22.85338076,522.277012,15.1548307,0.66588521,6cmorgan,3_GBR_cal
10.46574848,110.2996241,6.981008246,0.929438335,22.86681828,522.8913783,15.81411409,0.665492183,6cmorgan,3_GBR_cal
7.75661884,61.49825963,3.34386719,0.960657893,22.867258,522.9114884,14.91468328,0.665479318,6cmorgan,3_GBR_cal
8.170848598,68.32692821,4.278931713,0.956289408,22.87045382,523.0576581,14.69984447,0.665385809,6cmorgan,3_GBR_cal
7.658975195,61.43840703,3.316713367,0.960696182,22.88452094,523.7012989,14.83679585,0.664974055,6cmorgan,3_GBR_cal
7.839039788,64.05310781,2.875867297,0.959023487,23.60476035,557.1847112,14.70078826,0.643553806,6cmorgan,4_MLP_cal
7.838981057,63.94539283,2.869597819,0.959092395,23.60491341,557.1919371,14.7449512,0.643549184,6cmorgan,4_MLP_cal
7.806353811,64.10473839,2.916025541,0.958990458,23.62999673,558.3767453,15.10883972,0.64279123,6cmorgan,4_MLP_cal
7.817352454,64.33737275,2.865383132,0.958841635,23.64791919,559.2240821,14.55135535,0.642249165,6cmorgan,4_MLP_cal
7.796611333,64.35504425,2.889925992,0.95883033,23.66523406,560.0433029,14.86755732,0.641725088,6cmorgan,4_MLP_cal
7.870531269,64.31114678,2.88557567,0.958858413,23.66560211,560.0607234,14.8418837,0.641713943,6cmorgan,4_MLP_cal
7.833960174,64.33249391,2.917355449,0.958844756,23.66761661,560.1560758,15.07818377,0.641652944,6cmorgan,4_MLP_cal
7.802950893,64.33281019,2.912603228,0.958844554,23.67131122,560.3309748,15.100992,0.641541056,6cmorgan,4_MLP_cal
7.891441812,64.33163075,2.923651847,0.958845308,23.67494059,560.5028121,15.24712524,0.641431127,6cmorgan,4_MLP_cal
7.727469426,64.50370695,2.920549973,0.958735227,23.69485676,561.4462369,15.0940229,0.640827593,6cmorgan,4_MLP_cal
7.760887086,64.65981911,2.902984309,0.958635357,23.70745171,562.0432664,14.88751859,0.640445657,6cmorgan,4_MLP_cal
7.723936293,64.52445061,2.854851347,0.958721956,23.71556395,562.4279734,14.55779126,0.640199549,6cmorgan,4_MLP_cal
7.784717822,64.63257808,2.88506677,0.958652784,23.71648977,562.471887,14.7183999,0.640171456,6cmorgan,4_MLP_cal
7.884444337,64.65199445,2.909859658,0.958640363,23.73012003,563.1185966,15.04321781,0.639757739,6cmorgan,4_MLP_cal
7.907723554,64.72444996,2.933942407,0.958594011,23.73794949,563.4902459,15.20395014,0.639519985,6cmorgan,4_MLP_cal
7.769166714,64.81806705,2.908904572,0.958534122,23.74985565,564.0556434,14.96752022,0.639158284,6cmorgan,4_MLP_cal
7.844729156,64.75409255,2.896789351,0.958575048,23.75536388,564.3173131,14.92144162,0.638990887,6cmorgan,4_MLP_cal
7.883011679,64.76608706,2.900391713,0.958567375,23.7575015,564.4188776,15.01873934,0.638925914,6cmorgan,4_MLP_cal
