SAMindex,EGsmlie2D,TC_mean,S_area,PDOS_mean,PDOS_min,PDOS_max,PDOS_var,PDOS_sd,PDOS_gm,PDOS_hm,Peak1_frequency,Peak1_PDOS,Peak2_frequency,Peak2_PDOS,Peak3_frequency,Peak3_PDOS,Peak4_frequency,Peak4_PDOS,Peak5_frequency,Peak5_PDOS,E_pair_mean,E_pair_min,E_pair_max,E_pair_var,E_pair_sd,E_pair_gm,E_pair_hm,E_mol_mean,E_mol_min,E_mol_max,E_mol_var,E_mol_sd,E_mol_gm,E_mol_hm,TotEng_mean,TotEng_min,TotEng_max,TotEng_var,TotEng_sd,TotEng_gm,TotEng_hm,c_interface_up_mean,c_interface_up_min,c_interface_up_max,c_interface_up_var,c_interface_up_sd,c_interface_up_gm,c_interface_up_hm,c_interface_up1_mean,c_interface_up1_min,c_interface_up1_max,c_interface_up1_var,c_interface_up1_sd,c_interface_up1_gm,c_interface_up1_hm,c_interface_up2_mean,c_interface_up2_min,c_interface_up2_max,c_interface_up2_var,c_interface_up2_sd,c_interface_up2_gm,c_interface_up2_hm,c_interface_up3_mean,c_interface_up3_min,c_interface_up3_max,c_interface_up3_var,c_interface_up3_sd,c_interface_up3_gm,c_interface_up3_hm,c_interface_dw_mean,c_interface_dw_min,c_interface_dw_max,c_interface_dw_var,c_interface_dw_sd,c_interface_dw_gm,c_interface_dw_hm,c_interface_dw1_mean,c_interface_dw1_min,c_interface_dw1_max,c_interface_dw1_var,c_interface_dw1_sd,c_interface_dw1_gm,c_interface_dw1_hm,c_interface_dw2_mean,c_interface_dw2_min,c_interface_dw2_max,c_interface_dw2_var,c_interface_dw2_sd,c_interface_dw2_gm,c_interface_dw2_hm,c_interface_dw3_mean,c_interface_dw3_min,c_interface_dw3_max,c_interface_dw3_var,c_interface_dw3_sd,c_interface_dw3_gm,c_interface_dw3_hm,SAM_up_length_mean,SAM_up_length_min,SAM_up_length_max,SAM_up_length_var,SAM_up_length_sd,SAM_up_length_gm,SAM_up_length_hm,SAM_dw_length_mean,SAM_dw_length_min,SAM_dw_length_max,SAM_dw_length_var,SAM_dw_length_sd,SAM_dw_length_gm,SAM_dw_length_hm,Gold_up_length_mean,Gold_up_length_min,Gold_up_length_max,Gold_up_length_var,Gold_up_length_sd,Gold_up_length_gm,Gold_up_length_hm,Gold_dw_length_mean,Gold_dw_length_min,Gold_dw_length_max,Gold_dw_length_var,Gold_dw_length_sd,Gold_dw_length_gm,Gold_dw_length_hm,Water_length_mean,Water_length_min,Water_length_max,Water_length_var,Water_length_sd,Water_length_gm,Water_length_hm,Au_overlap_factor,Water_all_overlap_factor,Water_librations_overlap_factor,Water_bending_overlap_factor,Water_stretching_overlap_factor
SAM016,C=CCNC(=O)C(N)=O,200.10075,1391.761,0.004129671,1.55E-05,0.034026386,3.03E-05,0.005502475,1.65E-05,0.000255189,88.49014836,0.034026386,37.4809891,0.022032174,42.97183463,0.021848407,30.00070677,0.014504032,35.88943967,0.010733943,-879932.7876,-880864.83,-877067.01,33718.90277,183.6270753,879863.9756,879932.7493,4126.831975,1129.2056,4413.4148,13520.82358,116.2790763,4101.322843,4122.490285,-858220.5143,-860192.01,-857684.07,159871.2867,399.839076,858109.1801,858220.3282,-238.9431192,-281.54799,-190.20686,148.8556839,12.20064277,241.3401793,238.3163666,0.230301192,-38.540968,45.607852,103.1577708,10.1566614,6.474504762,1.192757888,0.126561721,-38.269919,42.819882,89.09300728,9.438909221,5.23359499,1.299202331,-7.575348667,-69.846208,81.187767,393.0934424,19.82658423,13.36697821,1.983147917,-215.2576897,-263.14508,-163.36324,179.6692253,13.40407495,207.6305967,214.4198171,-0.156906359,-42.467454,37.154737,83.95395721,9.162639205,4.376264146,0.951582097,0.018726867,-41.409109,35.509209,93.41685601,9.665239574,4.128142977,0.993957687,8.090144016,-87.691345,71.210824,404.1408618,20.10325501,17.22091956,2.032924413,13.27652004,12.77943,13.99418,0.025735082,0.160421575,13.26799786,13.27459019,13.33560735,12.778938,14.138213,0.030078135,0.173430491,13.27291705,13.33336642,57.08688038,56.95408,57.35174,0.002259681,0.047536103,57.11680887,57.08684082,57.19930144,57.0312248,57.5498088,0.003098499,0.055664159,57.23897101,57.19924731,47.10748893,45.491055,49.071288,0.220603238,0.46968419,47.16544684,47.10282265,0.086928437,0.318109384,0.357943695,0.200646653,0.032906261
SAM017,CN[C@H](C=O)[C@H](O)[C@@H](O)[C@H](O)CO,141.76525,1393.251,0.004129463,1.55E-05,0.031812523,3.16E-05,0.00562525,1.63E-05,0.000190206,88.72888077,0.031812523,37.4809891,0.020799462,43.21056705,0.018689969,43.84718682,0.018585645,33.90000288,0.012292202,-870434.4068,-871450.63,-867637.86,43235.8946,207.932428,870376.8921,870434.3571,4394.63701,1538.7906,4732.5422,13750.89966,117.2642301,4393.903485,4390.875958,-847277.9697,-849159.3,-846707.33,174733.4991,418.0113624,847137.1802,847277.7638,-177.9713353,-221.70522,-132.82868,135.0477198,11.62100339,165.9525646,177.2087817,0.05166509,-43.380544,32.201172,76.43987701,8.742990164,4.984972441,0.407411423,0.156901875,-31.436645,32.244741,71.72176331,8.46887025,3.959018003,0.966700228,-12.44472327,-64.429894,70.922035,302.3657166,17.38866633,17.03206111,0.707501171,-146.4060449,-193.56224,-101.35468,141.582191,11.8988315,150.6164278,145.4268601,0.039665274,-28.237339,40.596645,67.30374269,8.203885829,5.365011255,0.914125449,0.127390822,-31.714948,36.923504,61.27221041,7.827656764,3.258072965,0.771351398,12.07425225,-66.10052,61.263276,267.7263918,16.36234677,12.83438284,2.201797947,16.78769197,16.31728,17.77541,0.036381038,0.190738139,16.88088257,16.78553822,16.80821007,16.350674,17.603944,0.033668571,0.183489975,16.81628967,16.80621717,57.09482076,56.97098,57.34788,0.002251143,0.047446209,57.10502954,57.09478135,57.18562074,57.033476,57.486206,0.00299149,0.054694512,57.2049905,57.18556846,47.95564067,46.753286,49.569387,0.178279613,0.422231705,48.0091597,47.95193312,0.07178408,0.28939343,0.327726806,0.071413296,0.112398353
SAM018,C[C@H](O)[C@@H](O)C=O,160.934,1392.109,0.004129214,2.95E-05,0.044349354,4.32E-05,0.006569404,3.05E-05,0.000228302,88.56972583,0.044349354,37.4809891,0.024566803,43.68803188,0.023789502,35.73028472,0.014551622,30.08028424,0.012523933,-856790.7321,-857809,-853801.55,44441.20132,210.8108188,856813.1357,856790.6802,4027.848975,998.38603,4317.8418,13716.54524,117.1176555,4110.096552,4023.252066,-835419.4905,-837342.57,-834775.85,195287.9121,441.9139193,835272.8941,835419.2571,-136.0566811,-161.84975,-102.53281,63.08420116,7.942556336,136.8405811,135.5885807,0.222488498,-24.848538,32.284047,38.13476317,6.175335066,4.911919717,0.956578567,0.096717745,-28.596439,28.403014,39.84405612,6.312214834,1.842126398,0.287571167,-6.389998285,-49.879653,59.917097,225.9885382,15.03291516,7.030391731,1.760578927,-122.9503201,-152.69658,-89.699795,70.42289833,8.391835218,121.5544026,122.3708496,0.09886603,-27.040437,28.916379,38.70093016,6.221007166,3.201454301,0.99394437,-0.144183375,-26.565576,30.746142,40.96487616,6.400380939,1.913800305,0.776440867,6.719070958,-65.078913,53.018397,221.4741903,14.88200895,10.35314401,2.548042056,11.92487035,11.4551,12.74388,0.027884226,0.166985705,11.79782126,11.92254835,12.16425578,11.649214,13.056249,0.032714434,0.180871319,12.09277355,12.16158024,57.08593932,56.95456,57.31105,0.002047858,0.045253264,57.06487651,57.08590347,57.18497301,57.0422927,57.4699657,0.002750806,0.052448129,57.19471053,57.18492494,46.51651743,45.254041,48.310449,0.20505082,0.452825375,46.17681609,46.51212558,0.082417613,0.294425541,0.356579483,0.053528472,0.020617752
SAM019,CNC(N=N)NCCO,142.40925,1391.319,0.00412862,1.86E-05,0.038354263,3.63E-05,0.006026834,1.93E-05,0.000235226,88.56972583,0.038354263,44.08591924,0.022786227,37.40141163,0.021761407,34.21831276,0.010045778,40.10704566,0.010002172,-859271.1356,-860165.46,-856171.71,36989.58348,192.3267622,859154.0926,859271.0926,2067.132986,-877.37979,2346.7642,14401.38859,120.0057857,2151.112041,2058.619497,-839249.0411,-841211.99,-838660.34,174155.7136,417.319678,838915.0909,839248.8339,-156.5352577,-200.44498,-116.7957,132.8183399,11.52468394,161.4609118,155.6824992,0.107614721,-30.760082,35.00739,79.09498928,8.893536377,3.425620756,0.982721588,0.147399064,-33.572227,35.353039,70.22358127,8.379951149,3.398472889,0.855455889,-6.080767026,-54.474081,70.610674,267.9378025,16.36880577,8.873968675,1.031769555,-138.3683073,-178.08334,-96.970671,140.1549307,11.83870477,126.2221054,137.3449527,-0.193987373,-37.209817,35.155904,71.76118304,8.471197262,5.700994292,0.909007252,0.074880579,-40.267618,35.877577,71.12032485,8.433286717,3.372454375,1.233813746,5.81682761,-77.239824,48.992036,266.8696519,16.33614556,6.607291416,2.858143736,14.90796844,14.41384,15.54143,0.02125681,0.145797154,14.91658101,14.90654566,15.04913572,14.568862,15.782024,0.022389607,0.149631571,15.13285965,15.04765237,57.04597472,56.92521,57.28432,0.002218703,0.047103115,57.06019764,57.04593585,57.24101636,57.090626,57.561051,0.002999041,0.054763503,57.22016442,57.240964,47.53511177,46.294135,50.156999,0.188911339,0.43463932,47.16347702,47.53116087,0.090213812,0.33299264,0.368436336,0.074510272,0.223019288
SAM020,C[C@]1(C=O)NC(=O)NC1=O,173.88075,1392.754,0.004130411,8.63E-06,0.03778178,3.85E-05,0.006201554,8.79E-06,0.000131024,88.72888077,0.03778178,43.52887694,0.026842283,37.4809891,0.024404643,30.4781716,0.014006635,35.96901714,0.011568834,-850700.9698,-851559.2,-847811.19,36674.19844,191.5050873,850682.8354,850700.9267,3904.34533,905.33922,4221.5326,17290.00841,131.4914766,3939.696498,3898.481435,-829345.3246,-831316.36,-828689.8,195637.5269,442.3093113,829217.2535,829345.089,-299.5778606,-353.50223,-241.92524,197.8492021,14.06588789,321.0710601,298.914941,-0.416200687,-47.70695,40.59729,130.2004919,11.41054302,3.420505292,0.2704183,-0.607029387,-52.108464,49.729712,131.8227126,11.48140726,7.314137671,0.827682963,-14.08742661,-84.769056,72.989747,446.2729982,21.12517451,10.18721925,4.07061471,-290.6848604,-346.04101,-234.09272,225.3585957,15.01194843,298.1036874,289.9053005,0.119578627,-40.914867,46.042875,141.6821874,11.9030327,4.013185007,1.181259483,1.096373117,-47.826668,52.489101,158.7273001,12.59870232,12.17545544,1.506930598,14.14990161,-89.357342,93.808735,500.7911056,22.37836244,19.18630895,3.400326238,12.83404849,12.49821,13.38192,0.012436251,0.111517939,12.82307506,12.83308246,12.96630119,12.639832,13.576358,0.013646456,0.116818046,12.97860066,12.96525303,57.07959817,56.94236,57.42756,0.002247715,0.047410068,57.1135791,57.07955882,57.17475489,57.0210407,57.4736447,0.002917512,0.054013997,57.21027974,57.17470389,47.95649627,46.46452,50.212504,0.242887101,0.492835774,47.88650876,47.95145389,0.078421257,0.304832201,0.354135632,0.09916999,0.067582438
SAM021,CNC(N=N)NN,205.80975,1392.363,0.004128713,2.75E-05,0.036448513,3.13E-05,0.0055942,2.85E-05,0.000274581,88.56972583,0.036448513,43.60845441,0.02158274,37.4809891,0.021246173,19.73521294,0.010361113,100.9838114,0.009159651,-861062.5854,-861960.7,-858126.84,38236.64256,195.5419202,860885.4174,861062.541,2437.088796,-573.39506,2683.2981,12218.04819,110.5352803,2438.521566,2430.797855,-841184.2805,-843060.27,-840555.04,164279.1215,405.3136089,840966.8234,841184.0855,-219.5525985,-268.99969,-161.11345,200.9619762,14.17610582,220.2276435,218.6275935,0.013366007,-41.54686,43.372983,113.1946777,10.63929874,4.316961536,0.455791264,0.271453532,-39.614302,45.878878,121.9672133,11.04387673,4.320136544,1.709189719,-6.399440625,-64.238311,87.404898,345.507759,18.58783901,14.43641207,2.111314146,-187.3327556,-237.88294,-141.39834,191.6134751,13.84245192,191.9740885,186.3047449,0.008978404,-42.477756,40.65704,100.3241421,10.01619399,6.995699885,1.564258699,0.002485853,-50.850876,41.170879,105.5119247,10.27189976,5.813539258,0.940640126,6.251429961,-74.548998,62.672239,319.9277845,17.88652522,15.25303151,1.996947938,12.53849941,12.12406,13.1257,0.014140573,0.11891414,12.498486,12.53737509,12.59183854,12.132649,13.39771,0.017119158,0.1308402,12.64861996,12.59048435,57.08676729,56.94883,57.34885,0.002199547,0.046899328,57.11590654,57.08672878,57.18907753,57.0429564,57.5682634,0.003001929,0.054789865,57.19617548,57.18902508,47.39139034,46.169241,49.193669,0.147849077,0.384511479,47.2016841,47.38827946,0.102565743,0.399295685,0.433086269,0.084194663,0.372673093
SAM022,C[C@H](O)[C@H](O)[C@H](O)C=O,146.33975,1392.336,0.00412938,2.37E-05,0.042297429,3.96E-05,0.006294015,2.94E-05,0.000199019,88.49014836,0.042297429,37.32183416,0.02449551,43.60845441,0.021917433,30.31901666,0.011625012,19.41690306,0.011044099,-863080.3401,-864232.43,-860153.24,49441.71489,222.35493,862880.687,863080.2828,4532.358285,1615.089,4869.4893,15079.52398,122.7987133,4572.839757,4528.375882,-840723.2317,-842727.65,-839961.27,218365.9835,467.2964621,840326.6811,840722.9723,-138.7737104,-170.76782,-102.34031,85.06576413,9.223110328,142.5777115,138.1493625,0.442148471,-31.004561,24.055788,42.34411758,6.507235786,4.948851476,0.950776526,0.090322909,-24.688911,24.979641,37.36808003,6.112943647,3.349735428,0.727607784,-9.244072157,-57.019814,61.614257,229.719393,15.15649673,7.762000758,0.00501645,-122.0794174,-160.02037,-85.419975,94.22685404,9.707051769,109.8341212,121.3006754,-0.304563938,-23.142654,25.704387,38.43973893,6.199978946,3.268640381,0.929391955,-0.026229702,-27.673456,26.822683,36.34805077,6.028934464,3.763065067,0.584117695,9.959378573,-63.320934,56.550344,210.5624137,14.51076889,11.19944152,3.031716504,13.54817888,13.14327,14.17826,0.013731737,0.117182493,13.59451353,13.54716875,13.63729549,13.226654,14.364255,0.016694766,0.129208226,13.7082286,13.63607639,57.0482574,56.90788,57.30891,0.002064257,0.045434096,57.03240825,57.04822124,57.1831853,57.0411529,57.4453559,0.002941092,0.054231837,57.18873593,57.18313389,47.80082396,46.34476,49.570364,0.211990265,0.460424006,48.00042912,47.79639394,0.081404402,0.288079595,0.340822849,0.052224404,0.058387614
SAM023,C[C@H](O)[C@H](O)C=O,152.556,1392.485,0.004129447,2.68E-05,0.043661359,4.30E-05,0.006553711,3.56E-05,0.000209909,88.49014836,0.043661359,37.4809891,0.024208344,43.92676429,0.023953063,35.8098622,0.015905976,40.98239785,0.013084,-856752.8661,-857690.95,-853847.82,43561.34547,208.7135488,856649.3755,856752.8153,4044.965201,1133.7561,4314.5995,11746.53205,108.3814193,4105.194614,4041.150791,-835422.8651,-837327.65,-834739.49,195690.9721,442.3697233,835140.8761,835422.6311,-131.2419298,-160.10373,-98.325713,69.83169536,8.356536086,144.1359863,130.7003113,0.108403988,-30.792356,22.687739,35.0117111,5.917069469,5.476418519,0.825012633,0.11205469,-27.477966,28.371655,39.08140142,6.251511931,3.240796035,0.533665326,-8.656904599,-54.855951,59.086276,217.6260556,14.75215427,6.635375956,2.082874703,-118.8267976,-151.09013,-87.700864,84.86239686,9.212078857,113.9700913,118.1068148,-0.104694225,-23.808653,28.68926,36.71106674,6.058965814,3.846066883,0.162763601,-0.133780303,-23.475474,36.933697,39.79761319,6.308534948,3.146020712,0.778187036,8.532989285,-52.52374,49.933687,211.4226508,14.54038001,5.357092269,1.076829725,11.93393182,11.48938,12.58458,0.027809948,0.16676315,12.0114459,11.93161415,12.05955895,11.646047,12.86942,0.033269213,0.182398501,12.06809431,12.05683338,57.0776423,56.95376,57.30545,0.002051308,0.045291373,57.09950849,57.07760638,57.15867114,57.0168369,57.4813189,0.002854124,0.053423997,57.19502415,57.15862124,47.12831854,45.71845,49.072322,0.250714136,0.500713627,47.20501043,47.12301758,0.079416787,0.295543935,0.35936193,0.053286422,0.017107718
SAM024,CN(C)N/N=C1/N=CN=C1C(N)=O,92.0455,1390.701,0.004129058,1.84E-05,0.038920994,3.43E-05,0.005853472,2.07E-05,0.000239259,88.49014836,0.038920994,43.44929946,0.0245547,37.40141163,0.020392256,31.75141115,0.010890272,30.23943919,0.010329702,-897767.2123,-898435.55,-894235.47,40081.44051,200.2034978,897781.8181,897767.1676,4285.566178,1339.4401,4552.2469,11860.88621,108.9076958,4281.120478,4282.006824,-875254.7594,-876721.5,-874476.73,92526.59634,304.1818475,875234.2266,875254.6537,-485.463908,-610.42063,-388.50742,1020.561944,31.9462352,486.3968997,483.3704486,-1.260269051,-66.303832,69.657848,310.0604822,17.60853436,7.458038749,1.245370131,-0.769930883,-69.610802,67.252859,309.043248,17.57962593,10.23216714,1.415412096,-9.174267019,-102.892,119.7295,770.4063091,27.75619407,15.57887067,2.847720583,-496.4796102,-580.14235,-412.12213,585.3978911,24.19499723,495.1464933,495.2999859,-1.365833455,-69.49676,62.268446,345.144252,18.57805835,16.66485371,1.531632619,0.378102851,-65.547227,74.425958,335.0654315,18.30479258,7.978349904,2.46620817,5.414877465,-129.3184,106.127,798.6378533,28.26018141,9.063748719,3.744127464,19.0627537,18.06732,20.88093,0.161991359,0.402481501,19.20374972,19.05436858,19.79788421,18.604199,21.432316,0.145663644,0.381659068,19.53536298,19.79054203,57.08830781,56.9522,57.35217,0.002284214,0.047793448,57.11963667,57.08826782,57.17908209,56.997751,57.488614,0.0030729,0.055433748,57.21172551,57.17902838,50.29643319,47.085302,56.947491,2.635197041,1.623329,52.37808441,50.24451582,0.115224845,0.373920769,0.432384593,0.145126252,0.137343072
SAM025,OC1[C@H](O)[C@H](O)C2(CO2)[C@H](O)[C@@H]1O,102.28675,1393.645,0.004129616,4.33E-05,0.030218488,3.14E-05,0.005606817,4.65E-05,0.000286081,88.56972583,0.030218488,37.40141163,0.020592062,43.13098958,0.018186871,44.16549671,0.017682134,34.53662265,0.0134196,-861848.8625,-862822.97,-858769.35,52257.42521,228.5988303,861794.7282,861848.8019,17955.79432,14899.086,18292.26,16595.18621,128.8223048,17993.67791,17954.83888,-825335.4276,-827405.11,-824566.38,256099.32,506.0625653,825188.5571,825335.1177,-170.8728615,-218.09837,-133.19008,145.4923128,12.06201943,178.0475619,170.0114041,0.064007213,-39.446082,37.909498,96.3086779,9.813698482,4.640310506,1.063836121,-0.223840456,-41.049993,46.600149,102.9160464,10.14475462,8.084938324,1.73387655,-5.243878522,-53.185783,84.243919,232.3767005,15.24390699,7.660813073,2.025426717,-167.9138126,-224.81364,-127.41806,176.8582442,13.29880612,159.2899433,166.856992,0.02187069,-48.149596,41.338237,99.16675699,9.958250699,4.378683111,1.346649523,0.037167152,-42.249941,43.43845,115.4329331,10.74397194,6.952872188,1.156878079,5.744379315,-69.45618,50.253412,246.9359028,15.71419431,6.784941815,1.961741432,19.9419482,18.67098,22.2027,0.233533612,0.483253155,19.94411481,19.93035171,21.87672703,18.572873,27.333055,3.939798039,1.98489245,20.00890265,21.70256879,57.02943818,56.91053,57.28441,0.002230486,0.047228025,57.03676744,57.02939909,57.14944849,56.996708,57.450089,0.00300547,0.054822163,57.16667308,57.14939593,52.30385721,50.270969,55.724618,0.565339817,0.751890828,51.69429886,52.29313169,0.070709015,0.301222513,0.364251664,0.047648075,0.040111288
SAM026,OC1[C@H](O)[C@H](O)C2(CO2)[C@H](O)[C@H]1O,105.50575,1393.736,0.004130089,4.20E-05,0.027808541,3.01E-05,0.005484473,4.55E-05,0.000291271,88.88803572,0.027808541,37.4809891,0.020227319,43.29014452,0.017490667,44.24507418,0.017367048,34.45704518,0.013473389,-861813.2094,-862616.36,-858695.76,28945.05743,170.1324702,861827.2101,861813.1758,17885.19542,14949.721,18172.1,13170.70721,114.7637016,17905.28578,17884.43477,-825546.5946,-827089.32,-825041.88,124093.0298,352.2684058,825458.6791,825546.4444,-187.5499904,-232.06319,-141.03858,157.1692816,12.53671734,170.5619553,186.6994728,-0.312994769,-45.054752,47.051294,103.0707438,10.15237626,4.177894951,1.435199031,0.419270385,-44.347141,42.548861,108.1598383,10.39999222,6.270035421,1.488533899,-6.389883898,-54.463908,74.699713,257.27043,16.03965181,12.44098581,1.872061047,-153.8251509,-208.14004,-103.70394,186.2429569,13.64708602,162.4493977,152.5939642,-0.114941812,-44.265254,42.180544,97.66540981,9.882581131,5.714007927,1.516491303,-0.373927569,-39.812895,39.865412,100.9767665,10.04871964,8.661357098,1.323983803,6.038770391,-54.442802,51.673535,225.5882886,15.01959682,9.136024341,2.320816447,19.54668355,18.52075,22.04578,0.15316408,0.391361827,19.93776911,19.53902557,22.10533335,19.145676,26.547859,1.249381773,1.117757475,21.39436311,22.04887543,57.13764855,57.00068,57.4273,0.002142398,0.046286046,57.15370373,57.13761107,57.14177774,56.987911,57.431772,0.002917216,0.054011258,57.13191233,57.14172671,51.88220178,49.738389,54.459912,0.354194596,0.5951425,51.41219457,51.87539441,0.069041783,0.301024925,0.362763173,0.049974303,0.044268634
SAM027,CO[C@H](C=O)O[C@H](C=O)CO,136.4385,1392.058,0.004130615,1.25E-05,0.03582777,3.80E-05,0.006161734,1.46E-05,0.000155123,88.80845825,0.03582777,37.4809891,0.023632652,43.21056705,0.023232026,40.66408796,0.013321649,30.31901666,0.010712916,-852386.8258,-853310.33,-849566.88,39798.2706,199.495039,852163.7906,852386.7791,4783.851127,1807.6236,5096.504,13196.4492,114.875799,4803.651909,4780.481058,-829655.9658,-831494.63,-829072.05,166283.283,407.778473,829187.042,829655.7656,-187.0581757,-222.55378,-143.86287,116.5502008,10.79584183,187.4164612,186.43022,0.060704994,-38.421597,33.007785,67.34148698,8.206185897,3.834723834,0.393531779,-0.174721172,-32.063465,32.630027,72.92436718,8.539576522,2.956187471,0.843342444,-10.11369148,-60.657409,74.046209,303.8218516,17.43048627,7.976257179,3.607354022,-158.2756812,-204.17535,-115.07567,141.3979457,11.89108682,162.1129056,157.3697022,0.514109643,-30.183524,38.215247,66.12375611,8.1316515,4.552394442,0.808564826,0.042326453,-36.738106,34.87977,68.10916988,8.252827993,4.579306239,1.035772476,10.05923518,-63.195415,67.52791,283.8344813,16.84738797,13.16379347,2.730485859,15.04556663,14.68628,16.02694,0.017800581,0.133418819,15.0940043,15.04438846,14.98706481,14.605438,15.687687,0.016645978,0.129019295,15.0108131,14.98595803,57.07384977,56.95258,57.30034,0.002100386,0.045829963,57.08875768,57.07381299,57.22266124,57.0655339,57.5699799,0.002985555,0.054640232,57.21514889,57.2226091,48.5306222,46.910219,51.13998,0.264967876,0.514750304,48.6797513,48.52519376,0.082588106,0.294543424,0.351965353,0.07841452,0.032746297
