SAMindex,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
SAM011,2.2790466742252455,1.2499537037037036,2.2790466742252455,1.2499537037037036,0.607376493679806,176.30299999999997,156.14299999999997,176.15650064,72,0,-0.027624447074541855,-0.06538219544273434,0.06538219544273434,0.027624447074541855,1.0769230769230769,1.8461538461538463,2.4615384615384617,14.027062046246002,10.004083151551503,1.9694074237106156,-2.053675759321604,2.1311023940658336,-1.8986269269257476,5.297986974754294,0.7151252832731924,2.561779868632507,260.74086227671734,9.681798275874712,9.060477932315068,9.060477932315068,6.236382105218447,5.298694043492406,5.298694043492406,3.887045727391774,3.887045727391774,2.547764081703538,2.547764081703538,1.6917530568966985,1.6917530568966985,-0.78,850.5801669521178,10.301833060556465,5.0590077375885185,3.2165359135920886,81.9859979202732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52793314262447,37.81602062862726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4544980907759,0.0,34.88945568047582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,13.847474399381248,42.87655654355964,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37364096679502,0.0,0.0,38.9703128044567,0.0,0.0,0.0,0.0,0.0,4.353606098303519,0.0,6.773695200302343,5.248590954900479,6.624107746493659,0.0,0.5384615384615384,13,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,4.036140000000003,59.145000000000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAM012,2.2777777777777777,0.8563179222306204,2.2777777777777777,0.8563179222306204,0.6707178964362431,194.27699999999996,180.16499999999996,194.109550448,74,0,-0.016152149000349204,-0.06222539489363106,0.06222539489363106,0.016152149000349204,0.6666666666666666,1.2666666666666666,1.8666666666666667,14.270545607449002,10.02481012855963,2.223246704520259,-2.0250896765135935,2.3988642534788824,-1.8008359637594584,5.631085023612548,1.1311388904882882,1.9271463396583364,435.22434345940326,10.087575669810528,8.687716254269356,8.687716254269356,7.432652990377571,5.587222523091417,5.587222523091417,4.262307565960887,4.262307565960887,3.0665607941855897,3.0665607941855897,1.995004804694257,1.995004804694257,-1.5599999999999996,9965.017172998882,8.724598244248169,3.541790487859212,1.8007489226427769,90.5774925152216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59730361615449,35.4499037671044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75954929201341,0.0,60.160755107851486,0.0,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32300078371041,54.59730361615449,0.0,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,29.531997720943007,0.0,0.0,54.59730361615449,0.0,0.0,0.0,0.0,0.0,4.133822278911565,0.8563179222306204,19.583900174267235,2.7592929579239103,0.0,0.0,0.2,15,0,0,1,0,1,2,0,2,0,0,0,2,1,0,1,3,4.2310000000000025,63.85300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM013,1.6203703703703705,1.155648148148148,1.6203703703703705,1.155648148148148,0.5336370486421921,192.34599999999998,168.15399999999997,192.187800768,80,0,-0.03830064531417037,-0.053021486484174936,0.053021486484174936,0.03830064531417037,0.42857142857142855,0.7142857142857143,1.0,14.434364865508906,9.598200651189272,2.379879333391482,-2.456291471652713,2.492598242748983,-2.3485296439611005,4.889400111168119,0.051981451664471386,1.6824884302593337,154.2149912200411,9.38046888862398,9.38046888862398,9.38046888862398,6.932652990377571,6.93265299037757,6.93265299037757,6.080637243086756,6.080637243086756,5.343990882473936,5.343990882473936,4.587856260581822,4.587856260581822,0.0,3255.1289561694916,9.2421875,3.8677685950413223,1.6133333333333333,88.46600505439777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,36.51326743049759,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,64.20821622926012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,64.20821622926012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,0.0,64.20821622926012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622592592592592,0.0,15.71074074074074,0.0,0.0,1.0,14,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,3,4.393000000000004,60.13000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM014,2.1953240740740743,1.370324074074074,2.1953240740740743,1.370324074074074,0.5000384302416501,190.29199999999997,184.24399999999997,189.991092192,58,0,0.05205008221510128,-0.14230424496627694,0.14230424496627694,0.05205008221510128,0.6666666666666666,1.1666666666666667,1.6666666666666667,32.13596310772723,10.200482499296337,2.0061887483235674,-1.897540430677194,2.324110356618916,-1.615234656555948,7.251514328856726,1.975907494960867,2.7103667349517324,481.0132858295725,7.966255326250884,6.2805981960654815,7.913591357920934,5.949489742783177,3.784353349634147,5.543658972143937,2.743466347024914,4.575698502695489,2.0400407677708032,4.06463834186995,1.4494614150862182,3.4337119333065536,-0.8600000000000001,1629.8814679549973,6.633922145076208,2.3123122479797438,0.7647981334064777,78.07545872379036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.673571755869474,12.13273413692322,33.66530810678464,0.0,9.399839832938202,0.0,42.845860017737266,0.0,0.0,0.0,0.0,0.0,35.02559381477827,0.0,0.0,0.0,0.0,0.0,22.673571755869474,0.0,0.0,0.0,0.0,35.02559381477827,0.0,20.17228826186779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17228826186779,0.0,22.673571755869474,35.02559381477827,0.0,2.8657407407407414,3.6637037037037032,0.0,7.053796296296296,0.0,0.0,8.750092592592594,0.0,0.0,0.0,0.0,12,0,0,0,0,0,1,2,3,2,0,2,0,0,0,0,3,4.1160000000000005,57.20800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SAM015,3.3481319286974047,0.7718575207860919,3.3481319286974047,0.7718575207860919,0.5848993857735363,198.30899999999997,180.16499999999996,198.140850576,78,0,-0.015542777659148552,-0.12638532987775788,0.12638532987775788,0.015542777659148552,1.1333333333333333,1.8,2.4,14.212672248952927,9.817788782564236,2.1682631157549355,-2.2268361746854954,2.3414657050258767,-2.0537526814770373,5.214425223243092,0.5172182170663024,2.029708305135366,356.2846007604961,10.510225400620904,9.369879009073573,9.369879009073573,7.398178147766923,5.838987503016486,5.838987503016486,4.221523389256753,4.221523389256753,3.2085906749789794,3.2085906749789794,2.3732604839935103,2.3732604839935103,-1.2599999999999998,4114.200668677696,10.26433036495087,4.999959064613898,2.6074534358101564,92.33084493116871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731218590741754,30.33183534230805,55.7375058661562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,53.27563006164994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08838122925306,47.71217856995295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,36.8198425134703,0.0,6.076020106833881,42.98679113274043,0.0,0.0,0.0,0.0,0.0,6.363603395061729,0.7718575207860919,10.903590010078105,7.075746409674981,2.0518693310657596,0.0,0.4,15,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,2,4.445600000000003,64.92100000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM016,10.268287037037037,-0.9751388888888883,10.268287037037037,0.2656481481481483,0.36092420877575837,128.131,120.067,128.058577496,50,0,0.30883737181698034,-0.36139260592253203,0.36139260592253203,0.30883737181698034,1.6666666666666667,2.2222222222222223,2.5555555555555554,16.187342332728452,10.512704699454503,2.036442081015161,-1.9347608651642925,1.621464490400737,-2.3536359253688723,6.339457893121979,-0.13666603231036917,3.5084051218843637,141.89342114105557,7.276020881938894,4.885410681680073,4.885410681680073,4.180739212552622,2.366973396579676,2.366973396579676,1.362950890466443,1.362950890466443,0.6307488229326256,0.6307488229326256,0.25198191475568726,0.25198191475568726,-1.32,80.20139955580649,7.68,3.6538498263888886,3.2788023952095804,52.722213533940014,11.050456081168516,0.0,0.0,0.0,0.0,11.814359458703011,9.589074368143644,0.0,0.0,6.578935683598497,6.076020106833881,0.0,6.544756405912575,0.0,9.589074368143644,11.814359458703011,0.0,5.316788604006331,5.733667477162185,0.0,6.544756405912575,12.654955790432378,0.0,0.0,11.050456081168516,0.0,0.0,0.0,18.359115864615585,9.589074368143644,0.0,0.0,12.654955790432378,0.0,0.0,0.0,72.19,11.814359458703011,9.589074368143644,0.0,6.544756405912575,0.0,0.0,6.076020106833881,0.0,0.0,17.629391764767014,0.0,0.0,0.0,20.249317838246412,2.2002314814814814,4.591472978080121,-1.7576388888888883,0.0,1.4591666666666667,3.5907832577475434,0.0,0.2,9,3,4,0,0,0,0,0,0,2,2,4,2,0,0,0,0,-1.2261000000000002,32.4011,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM017,10.315176209372638,-1.5484722222222225,10.315176209372638,0.4146636432350719,0.2849085482854154,193.19899999999998,178.07899999999995,193.09502258,78,0,0.13914811012056438,-0.3935791394645784,0.3935791394645784,0.13914811012056438,1.3076923076923077,1.8461538461538463,2.1538461538461537,16.37509694837435,10.024914744925136,2.292713006705937,-2.245920239081572,2.025125860279061,-2.505824698880749,5.582584732625591,-0.11947781459201921,4.2061377312286,153.8183280095057,10.430721420318147,7.290960799598373,7.290960799598373,6.07811602252011,3.8567834540458468,3.8567834540458468,2.681648125171283,2.681648125171283,1.779074453467803,1.779074453467803,0.8673329122715268,0.8673329122715268,-0.5299999999999999,606.7749387127436,12.47,6.005092742461228,3.370369887506886,75.81722300664504,30.53743536744097,24.598059686374462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,0.0,12.648722793660879,25.220646763434644,6.286160523129555,0.0,5.316788604006331,0.0,24.353739992392867,13.654553947190108,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,64.72056404207534,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,110.02000000000001,30.960621956905786,9.901064578912528,0.0,0.0,6.286160523129555,0.0,7.04767198267719,0.0,0.0,5.316788604006331,15.319582184522117,0.0,0.0,10.315176209372638,38.24913029100529,0.0,0.0,-0.9618518518518526,-4.026910430839003,-0.6730971277399851,1.4308862433862433,0.8571428571428571,13,5,6,0,0,0,0,0,0,6,5,6,6,0,0,0,0,-3.1516999999999995,44.01790000000002,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM018,9.536296296296296,-1.2222222222222225,9.536296296296296,0.2962962962962963,0.43830357672579773,104.10499999999999,96.04099999999998,104.047344116,42,0,0.1506321534679295,-0.3902508583817463,0.3902508583817463,0.1506321534679295,1.5714285714285714,2.0,2.0,16.332269790222707,10.25402196777067,2.058833004638633,-2.019567844763742,1.8347628704512249,-2.226726167455137,5.5573233927796455,-0.11891771806238843,3.3299765979747935,59.955246978201394,5.861807319565799,4.034726289032656,4.034726289032656,3.1807392125526213,1.996116975746131,1.996116975746131,1.3672786717982823,1.3672786717982823,0.6336797335557723,0.6336797335557723,0.113703838578154,0.113703838578154,-0.41000000000000003,27.977093296928835,6.59,2.7118542832866273,2.305563506261181,41.58406697545516,15.007591973753232,6.103966387748303,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,15.007591973753232,6.286160523129555,0.0,0.0,0.0,19.13166997518723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.707148088307573,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,57.53,12.207932775496605,4.794537184071822,0.0,0.0,6.286160523129555,0.0,6.923737199690624,0.0,0.0,0.0,10.213054789681411,0.0,0.0,9.536296296296296,16.65675925925926,0.0,0.0,0.0,-1.872685185185186,1.3462962962962963,0.0,0.75,7,2,3,0,0,0,0,0,0,3,2,3,2,0,0,0,0,-1.0730000000000002,23.751599999999993,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM019,8.313013038548753,-0.36375000000000046,8.313013038548753,0.06319444444444455,0.28896756012456176,132.167,120.07099999999998,132.101111004,54,0,0.17309656443301158,-0.3950522317651013,0.3950522317651013,0.17309656443301158,1.7777777777777777,2.4444444444444446,2.7777777777777777,16.25109103503822,10.64076700557495,1.9670935354879118,-2.0829566251585616,1.7351220897761792,-2.3893658557235824,4.521005317277613,0.27810661015897925,3.1954118462751673,76.96788691072805,7.112884175122364,5.385991022562637,5.385991022562637,4.346065214951232,2.7289371132968774,2.7289371132968774,1.4980419794948714,1.4980419794948714,0.8520265887504569,0.8520265887504569,0.41352357003380363,0.41352357003380363,-0.52,99.31601294519112,8.48,5.613689839572192,4.014759358288771,53.96484184832522,5.106527394840706,0.0,6.2897103951210935,0.0,0.0,0.0,10.633577208012662,5.531128998785252,5.114250125629398,0.0,0.0,7.04767198267719,6.544756405912575,6.606881964512918,5.106527394840706,0.0,5.531128998785252,10.633577208012662,5.114250125629398,6.2897103951210935,20.199310353102682,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,31.595548143064484,0.0,5.531128998785252,0.0,5.114250125629398,0.0,0.0,0.0,80.5,0.0,0.0,0.0,12.896592359634012,6.544756405912575,0.0,0.0,7.04767198267719,0.0,15.74782733364206,10.637656393625956,0.0,0.0,0.0,16.93731859410431,6.556721466364324,0.0,0.0,-0.36375000000000046,0.515462962962963,1.6875803099017386,1.0,9,4,5,0,0,0,0,0,0,5,4,5,5,0,0,0,0,-0.8977300000000001,33.08389999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM020,10.711805555555555,-1.3640046296296298,10.711805555555555,0.3960648148148147,0.2736294842723608,142.114,136.066,142.037842052,54,0,0.32220792128899634,-0.3174134211776808,0.32220792128899634,0.3174134211776808,1.5,2.1,2.3,16.19151807454623,10.072362714318945,2.410423931901905,-2.0884857054383685,2.0375604523206974,-2.445756915292576,6.145935989077435,-0.12759768563847065,2.9002761654871776,212.93860295089593,7.776020881938894,5.302095140581216,5.302095140581216,4.582334106738749,2.682625685454192,2.682625685454192,2.228449689851247,2.228449689851247,1.3076516106396987,1.3076516106396987,0.6397898347705381,0.6397898347705381,-1.39,173.49555611641006,6.726144018583042,1.7950284049039014,0.7540287706679529,56.77747899923413,10.111325788078153,0.0,11.8250857755129,0.0,5.907179729351506,6.031114512338072,10.111325788078153,4.794537184071822,0.0,0.0,0.0,6.923737199690624,0.0,0.0,14.383611552215466,18.224454764819132,0.0,10.633577208012662,0.0,12.46266245207397,0.0,0.0,0.0,0.0,10.633577208012662,4.794537184071822,0.0,0.0,23.763380017202476,9.589074368143644,0.0,6.923737199690624,0.0,0.0,0.0,0.0,75.27000000000001,17.477219494072923,14.383611552215466,0.0,0.0,6.286160523129555,0.0,6.923737199690624,0.0,5.316788604006331,5.316788604006331,0.0,0.0,0.0,31.34715277777778,4.100092592592593,-1.3640046296296298,-0.6041666666666663,-0.6253703703703699,0.3960648148148147,1.3335648148148147,0.0,0.4,10,2,5,0,1,1,0,0,0,3,2,5,1,0,1,1,1,-1.2166000000000003,31.143399999999993,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAM021,6.379907407407408,-0.44444444444444464,6.379907407407408,0.44444444444444464,0.15955102182292877,103.129,94.057,103.08579528799999,42,0,0.18518363965326723,-0.2839959864571788,0.2839959864571788,0.18518363965326723,1.8571428571428572,2.4285714285714284,2.4285714285714284,15.39856960989992,10.875791558226195,1.9195480152648243,-2.034811832540901,1.6799587596602128,-2.4187139036720136,4.437563720229824,0.45862057273538304,3.1646093088392386,48.041843979966416,5.698670612749268,4.10191413387921,4.10191413387921,3.3460652149512318,1.8478310912815787,1.8478310912815787,0.9869777031796279,0.9869777031796279,0.560405389627894,0.560405389627894,0.18515085539512016,0.18515085539512016,-0.52,34.3994618804395,6.48,3.662481751824818,2.2099270072992705,41.75075058458369,0.0,0.0,6.2897103951210935,0.0,0.0,0.0,11.15945887427257,10.956920395895636,5.114250125629398,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,5.531128998785252,10.742580001116716,10.956920395895636,6.2897103951210935,7.04767198267719,0.0,0.0,0.0,16.585250271382954,0.0,0.0,0.0,13.337382377798283,0.0,5.531128998785252,0.0,5.114250125629398,0.0,0.0,0.0,86.29,6.2897103951210935,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,0.0,15.856830126746114,11.37379926905149,0.0,0.0,0.0,5.638888888888889,8.61601851851852,4.867546296296297,0.0,-0.44444444444444464,0.0,1.655324074074074,1.0,7,5,5,0,0,0,0,0,0,5,4,5,3,0,0,0,0,-1.0163299999999993,25.318500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM022,9.72962962962963,-1.4814814814814816,9.72962962962963,0.1779629629629631,0.4014362125733116,134.13099999999997,124.05099999999997,134.0579088,54,0,0.15075260326135032,-0.39060323491972654,0.39060323491972654,0.15075260326135032,1.3333333333333333,1.7777777777777777,1.8888888888888888,16.36231087968287,10.129568731745366,2.190226963889516,-2.1374428170692577,1.950125649488236,-2.3577462172006207,5.561195689906033,-0.12464234121110312,3.707849673575638,90.95878455585176,7.439157588755425,5.05929015372224,5.05929015372224,4.091422815075581,2.5876491988266253,2.5876491988266253,1.8578711585281296,1.8578711585281296,0.9835901044983243,0.9835901044983243,0.3658551647484355,0.3658551647484355,-0.45,75.58143215472592,8.550000000000002,3.551589868698775,2.549917765412133,52.74324284204777,20.11411936859394,12.207932775496605,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,20.11411936859394,6.286160523129555,0.0,0.0,0.0,25.23563636293553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.917641870896574,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,77.75999999999999,18.31189916324491,4.794537184071822,0.0,6.286160523129555,0.0,0.0,6.923737199690624,0.0,0.0,0.0,15.319582184522117,0.0,0.0,9.72962962962963,25.73601851851852,0.0,0.0,0.0,-3.7547222222222225,1.289074074074074,0.0,0.8,9,3,4,0,0,0,0,0,0,4,3,4,3,0,0,0,0,-1.7121000000000004,29.758399999999988,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM023,9.536296296296296,-1.2222222222222225,9.536296296296296,0.2962962962962963,0.43830357672579773,104.10499999999999,96.04099999999998,104.047344116,42,0,0.1506321534679295,-0.3902508583817463,0.3902508583817463,0.1506321534679295,1.5714285714285714,2.0,2.0,16.332269790222707,10.25402196777067,2.058833004638633,-2.019567844763742,1.8347628704512249,-2.226726167455137,5.5573233927796455,-0.11891771806238843,3.3299765979747935,59.955246978201394,5.861807319565799,4.034726289032656,4.034726289032656,3.1807392125526213,1.996116975746131,1.996116975746131,1.3672786717982823,1.3672786717982823,0.6336797335557723,0.6336797335557723,0.113703838578154,0.113703838578154,-0.41000000000000003,27.977093296928835,6.59,2.7118542832866273,2.305563506261181,41.58406697545516,15.007591973753232,6.103966387748303,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,15.007591973753232,6.286160523129555,0.0,0.0,0.0,19.13166997518723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.707148088307573,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,57.53,12.207932775496605,4.794537184071822,0.0,0.0,6.286160523129555,0.0,6.923737199690624,0.0,0.0,0.0,10.213054789681411,0.0,0.0,9.536296296296296,16.65675925925926,0.0,0.0,0.0,-1.872685185185186,1.3462962962962963,0.0,0.75,7,2,3,0,0,0,0,0,0,3,2,3,2,0,0,0,0,-1.0730000000000002,23.751599999999993,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
