RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder,type
11.60101193,134.9694079,7.819808078,0.913656404,22.45639518,504.2896843,15.89939407,0.677392192,3mol2vec,1_RF_cal,single
11.55049614,134.1271257,7.77051502,0.914195235,22.45827843,504.3742701,15.56181158,0.67733808,3mol2vec,1_RF_cal,single
11.20642593,126.2559709,7.504532836,0.919230626,22.46017129,504.4592943,15.59976897,0.677283688,3mol2vec,1_RF_cal,single
10.97309803,122.3393784,7.408874899,0.921736177,22.46209402,504.5456676,15.71912082,0.677228432,3mol2vec,1_RF_cal,single
11.11199224,123.8239837,7.406428524,0.920786434,22.47034264,504.9162982,15.65632771,0.67699133,3mol2vec,1_RF_cal,single
11.09354357,123.3532868,7.445017708,0.921087552,22.48346419,505.506162,15.97003764,0.676613978,3mol2vec,1_RF_cal,single
11.10708566,123.6981647,7.454989252,0.920866924,22.50796205,506.6083555,15.71033856,0.675908875,3mol2vec,1_RF_cal,single
11.13226473,124.1128789,7.52189021,0.92060162,22.5136252,506.8633196,15.78436427,0.675745767,3mol2vec,1_RF_cal,single
11.09334588,123.6548766,7.425490397,0.920894617,22.51531026,506.9391959,15.42067825,0.675697227,3mol2vec,1_RF_cal,single
11.59604985,135.1520023,7.848268258,0.913539593,22.5184202,507.0792484,15.77242132,0.675607632,3mol2vec,1_RF_cal,single
11.00827522,122.0714646,7.397149011,0.921907568,22.52519884,507.3845829,15.63028503,0.675412301,3mol2vec,1_RF_cal,single
11.34873147,129.2900852,7.522980218,0.917289621,22.52831515,507.5249835,15.81565276,0.675322483,3mol2vec,1_RF_cal,single
11.14212326,124.5922331,7.434770093,0.920294964,22.52978517,507.5912197,15.76537529,0.67528011,3mol2vec,1_RF_cal,single
11.0562891,122.9650833,7.43282211,0.921335896,22.53927948,508.0191193,15.87018911,0.675006371,3mol2vec,1_RF_cal,single
11.04404869,122.4634221,7.420038846,0.921656823,22.54335795,508.2029877,15.91855776,0.674888745,3mol2vec,1_RF_cal,single
11.1008962,123.5217854,7.426169366,0.920979759,22.54457176,508.2577159,15.63427616,0.674853734,3mol2vec,1_RF_cal,single
11.09774668,123.4780399,7.470110101,0.921007744,22.55193943,508.5899721,15.92182002,0.674641181,3mol2vec,1_RF_cal,single
11.14824622,124.7471257,7.543442905,0.920195875,22.55340469,508.656063,15.841226,0.674598901,3mol2vec,1_RF_cal,single
11.07954433,123.3180537,7.437021765,0.921110092,22.61128586,511.2702484,15.92680664,0.672926535,3mol2vec,1_RF_cal,single
11.15567826,124.8409495,7.441441539,0.920135854,22.61489015,511.4332564,15.73069085,0.672822255,3mol2vec,1_RF_cal,single
11.07381501,123.3666612,7.41935087,0.921078996,22.63813662,512.4852296,15.63698838,0.672149279,3mol2vec,1_RF_cal,single
11.07486709,123.0457848,7.409984241,0.921284269,22.65227585,513.1256011,15.68656204,0.671739616,3mol2vec,1_RF_cal,single
11.04860027,123.1349606,7.3979784,0.921227221,22.65531191,513.2631578,15.68233331,0.671651617,3mol2vec,1_RF_cal,single
11.3386673,129.0862295,7.574934337,0.917420033,22.66966445,513.9136865,15.83269099,0.671235456,3mol2vec,1_RF_cal,single
11.09226689,123.3859776,7.422407542,0.921066639,22.67305429,514.0673907,15.6329259,0.671137127,3mol2vec,1_RF_cal,single
11.09242601,123.4243646,7.429147526,0.921042082,22.6734614,514.0858519,15.79155702,0.671125317,3mol2vec,1_RF_cal,single
11.1964803,125.7824276,7.460525551,0.919533565,22.70314624,515.4328492,15.77367252,0.670263607,3mol2vec,1_RF_cal,single
11.15679496,125.1430531,7.470566442,0.91994259,22.71467567,515.9564909,15.82183201,0.669928619,3mol2vec,1_RF_cal,single
11.17162867,125.4368669,7.49260561,0.919754629,22.71669863,516.0483966,15.75731427,0.669869824,3mol2vec,1_RF_cal,single
11.15529237,124.6009185,7.46156925,0.920289408,22.71756487,516.0877537,15.79431038,0.669844646,3mol2vec,1_RF_cal,single
11.09747043,123.5121074,7.430759447,0.92098595,22.73374433,516.8231312,15.92319023,0.669374205,3mol2vec,1_RF_cal,single
11.13464035,124.4462899,7.460437635,0.920388328,22.75151644,517.6315005,15.85168499,0.66885707,3mol2vec,1_RF_cal,single
11.16220934,124.7883187,7.44944547,0.920169523,22.7518653,517.6473746,15.82455014,0.668846914,3mol2vec,1_RF_cal,single
11.25670949,127.5020346,7.497313332,0.918433485,22.75189926,517.6489199,15.76907497,0.668845926,3mol2vec,1_RF_cal,single
11.11385551,123.8420231,7.474969409,0.920774894,22.75395071,517.7422729,15.94481398,0.668786206,3mol2vec,1_RF_cal,single
11.22292862,126.301457,7.510945946,0.919201527,22.75540168,517.8083058,15.75248613,0.668743962,3mol2vec,1_RF_cal,single
11.12775632,124.6442402,7.476369439,0.920261694,22.75672289,517.8684369,16.23475089,0.668705495,3mol2vec,1_RF_cal,single
11.66183969,136.3789014,7.778839113,0.912754713,22.76041765,518.0366115,16.16092964,0.668597909,3mol2vec,1_RF_cal,single
11.27233337,127.6052435,7.546597887,0.91836746,22.76415216,518.2066234,15.75885591,0.668489148,3mol2vec,1_RF_cal,single
11.10244007,123.8187562,7.412739688,0.920789779,22.77034346,518.4885413,15.71368208,0.668308797,3mol2vec,1_RF_cal,single
11.13548139,125.0438389,7.42064284,0.92000606,22.77542944,518.7201864,15.63892642,0.668160608,3mol2vec,1_RF_cal,single
11.38889354,130.1660686,7.607693245,0.91672923,22.77559659,518.7277998,16.18515324,0.668155737,3mol2vec,1_RF_cal,single
11.14322037,124.7358003,7.49190303,0.920203121,22.77809392,518.8415627,16.05612376,0.66808296,3mol2vec,1_RF_cal,single
11.34178056,128.9904699,7.568943906,0.917481293,22.78201587,519.0202471,15.84384778,0.667968651,3mol2vec,1_RF_cal,single
11.60832713,135.1581673,7.686358728,0.913535649,22.78641782,519.220837,16.27453031,0.667840328,3mol2vec,1_RF_cal,single
11.20768253,125.8738788,7.537084138,0.919475061,22.79206151,519.4780677,15.85869051,0.66767577,3mol2vec,1_RF_cal,single
11.61217224,135.343736,7.736622192,0.913416936,22.79900088,519.794441,16.10473352,0.667473378,3mol2vec,1_RF_cal,single
11.12206686,124.3153019,7.436104288,0.920472125,22.79932774,519.8093456,16.19202945,0.667463843,3mol2vec,1_RF_cal,single
11.10503513,123.9545182,7.405667709,0.920702928,22.80400368,520.022584,15.69192551,0.667327429,3mol2vec,1_RF_cal,single
11.250845,127.2388751,7.498858333,0.918601836,22.81870877,520.6934699,15.82267341,0.666898245,3mol2vec,1_RF_cal,single
11.10206589,123.6178083,7.396741633,0.92091833,22.84511931,521.8994765,15.81727917,0.666126729,3mol2vec,1_RF_cal,single
11.30744948,128.2599538,7.63933631,0.917948624,22.84540028,521.912314,15.69456636,0.666118517,3mol2vec,1_RF_cal,single
11.1760905,125.5837012,7.445781098,0.919660695,22.84543701,521.9139921,16.06390141,0.666117443,3mol2vec,1_RF_cal,single
11.10824517,124.4193426,7.435786083,0.920405567,22.8538386,522.2979386,15.83579168,0.665871822,3mol2vec,1_RF_cal,single
11.25531542,127.3017125,7.548204587,0.918561637,22.85849303,522.5107035,16.06251452,0.665735711,3mol2vec,1_RF_cal,single
11.17081907,125.4132747,7.492766402,0.919769722,22.88756431,523.8406001,16.01880592,0.66488494,3mol2vec,1_RF_cal,single
11.13661907,124.4923829,7.410243975,0.920358841,22.89328564,524.1025274,15.68732901,0.664717378,3mol2vec,1_RF_cal,single
11.20281288,126.1045792,7.541039609,0.919327476,22.90811513,524.7817387,15.87589567,0.664282868,3mol2vec,1_RF_cal,single
11.16180739,125.0496526,7.448008501,0.920002341,22.92739008,525.6652159,15.90917717,0.663717684,3mol2vec,1_RF_cal,single
11.15422807,124.8973938,7.423080922,0.920099745,22.93224571,525.8878935,15.81439049,0.663575231,3mol2vec,1_RF_cal,single
11.15908912,125.1223285,7.475570959,0.919955848,22.93369533,525.9543815,15.95485282,0.663532697,3mol2vec,1_RF_cal,single
11.25404559,127.5112741,7.517260553,0.918427575,22.9379161,526.1479951,15.89130023,0.663408837,3mol2vec,1_RF_cal,single
11.34277267,129.5414303,7.562158747,0.917128829,22.94038046,526.2610557,15.9251945,0.663336509,3mol2vec,1_RF_cal,single
11.13722663,124.7196128,7.438019415,0.920213476,22.94372458,526.4144978,15.92768934,0.663238348,3mol2vec,1_RF_cal,single
11.16944805,125.3984028,7.451264275,0.919779236,22.94705391,526.5672832,15.89218774,0.663140607,3mol2vec,1_RF_cal,single
11.14531598,125.0231135,7.450830791,0.920019319,22.94810226,526.6153975,15.86640017,0.663109827,3mol2vec,1_RF_cal,single
11.19008575,125.9775442,7.54246824,0.919408743,22.96015211,527.1685848,15.98966863,0.662755938,3mol2vec,1_RF_cal,single
11.12014032,123.9360122,7.436295753,0.920714767,22.96283341,527.2917184,16.09792092,0.662677166,3mol2vec,1_RF_cal,single
11.1248255,124.5766372,7.426640056,0.920304942,22.96323362,527.3100983,15.8523797,0.662665408,3mol2vec,1_RF_cal,single
11.36898724,130.0273606,7.594606486,0.916817966,22.97016053,527.6282746,16.0353957,0.662461862,3mol2vec,1_RF_cal,single
12.59735229,159.3518947,8.202842711,0.898058265,22.97698104,527.9416576,16.01041379,0.662261382,3mol2vec,1_RF_cal,single
11.17023831,125.4050804,7.419665638,0.919774964,22.98245394,528.1931892,15.69345728,0.66210047,3mol2vec,1_RF_cal,single
11.14782601,124.9536988,7.425543137,0.920063725,22.98500514,528.3104611,16.00126525,0.662025448,3mol2vec,1_RF_cal,single
11.18631634,125.4022521,7.453707525,0.919776773,22.9968515,528.8551791,15.84703736,0.661676978,3mol2vec,1_RF_cal,single
11.16024185,124.8387754,7.450427123,0.920137245,22.99820189,528.9172903,15.83260125,0.661637243,3mol2vec,1_RF_cal,single
11.48958189,132.4814574,7.80618534,0.915248013,23.00179604,529.0826212,16.15075161,0.661531477,3mol2vec,1_RF_cal,single
11.611943,135.4684206,7.998417207,0.913337172,23.00775795,529.3569259,15.90858416,0.661355996,3mol2vec,1_RF_cal,single
11.15458565,125.1095969,7.443740725,0.919963993,23.00776037,529.3570374,15.86098157,0.661355925,3mol2vec,1_RF_cal,single
11.15061073,124.9417138,7.420899542,0.920071392,23.01078965,529.4964403,15.89201159,0.661266745,3mol2vec,1_RF_cal,single
11.13588087,124.9269328,7.403376853,0.920080848,23.01614551,529.7429541,15.95364644,0.661109044,3mol2vec,1_RF_cal,single
11.2203993,126.4697796,7.544742203,0.919093847,23.0377242,530.7367365,15.99009665,0.660473294,3mol2vec,1_RF_cal,single
